item_name,item_id,item_category_id
"1С:Аудиокниги. Пушкин А. С. Сказки. У Лукоморья  [ PC, Цифровая версия]",350,44
1С:Аудиокниги. Пушкин А.С. Сказки и стихи,351,45
"1С:Аудиокниги. Р. Шекли. Гражданин из космоса [ PC, Цифровая версия]",352,44
1С:Аудиокниги. Р.Л. Стивенсон. Остров сокровищ. Digipack,353,45
1С:Аудиокниги. Ребенок в машине. Весело и с пользой! (Бандл),354,45
1С:Аудиокниги. Ревизор [Цифровая версия],355,44
"1С:Аудиокниги. Редьярд Киплинг. Рассказы из сборника ""Книга джунглей"" Маугли (Digipack)",356,45
1С:Аудиокниги. Ремарк Э.М. Три товарища (Digipack),357,45
"1С:Аудиокниги. Рик Т. Страшилки-смешилки. Выпуск 1. Ужасная парикмахерская [PC, Цифровая версия]",358,44
"1С:Аудиокниги. Рик Т. Страшилки-смешилки. Выпуск 2. Подушка - десантник [PC, Цифровая версия]",359,44
"1С:Аудиокниги. Рик Т. Страшилки-смешилки. Выпуск 3. Крыса Земфира - мутант [PC, Цифровая версия]",360,44
"1С:Аудиокниги. Рик Т. Страшилки-смешилки. Выпуск 4. Таинственные исчезновения [PC, Цифровая версия]",361,44
"1С:Аудиокниги. Роберт Льюис Стивенсон. Черная стрела [PC, Цифровая версия]",362,44
"1С:Аудиокниги. Родин И. Как общаться с людьми,чтобы всегда оставаться в выигрыше",363,45
"1С:Аудиокниги. Ром Н. Хочу говорить красиво! Техники общения    [PC, Цифровая версия]",364,44
1С:Аудиокниги. Романов П.С. Арабская сказка,365,45
1С:Аудиокниги. Руслан и Людмила. Сказки А.С. Пушкина (Digipack),366,45
1С:Аудиокниги. Русские сказки. По щучьему велению. Василиса Прекрасная. (Jewel),367,45
"1С:Аудиокниги. С Новым годом! Сказки, стихи, загадки + новогодний магнит (Jewel)",368,45
1С:Аудиокниги. Салтыков-Щедрин М.Е. Господа Головлевы (Jewel),369,45
1С:Аудиокниги. Салтыков-Щедрин М.Е. Сказки. Выпуск 3,370,45
1С:Аудиокниги. Самые красивые сказки (Digipack),371,45
1С:Аудиокниги. Сборник английских сказок для детей и взрослых (Jewel),372,45
1С:Аудиокниги. Свифт Д. Путешествия Гулливера,373,45
"1С:Аудиокниги. Синдбад-мореход [PC, Цифровая версия]",374,44
1С:Аудиокниги. Сказки 1001 ночи (Jewel),375,45
1С:Аудиокниги. Сказки Деда Мороза + новогодний магнит (Jewel),376,45
1С:Аудиокниги. Сказки дядюшки Римуса,377,45
"1С:Аудиокниги. Сладких снов тебе, малыш! (Jewel)",378,45
1С:Аудиокниги. Соловьев С.М. Царствование Петра I Алексеевича. 1703-1725 гг [Цифровая версия],379,44
1С:Аудиокниги. Спокойной ночи! Сказки для самых маленьких,380,45
1С:Аудиокниги. Старуха Изергиль [Цифровая версия],381,44
1С:Аудиокниги. Стивенсон Р.Л. Странная история доктора Джекила и мистера Хайда (Jewel),382,45
"1С:Аудиокниги. Стокер Брэм. «Граф Дракула»  [PC, Цифровая версия]",383,44
1С:Аудиокниги. Твен М. Приключения Геккельберри Финна,384,45
1С:Аудиокниги. Твен М. Приключения Тома Сойера,385,45
1С:Аудиокниги. Твен М. Принц и нищий,386,45
1С:Аудиокниги. Толстой А.К. Повести. Встреча через 300 лет. Упырь (Jewel),387,45
1С:Аудиокниги. Толстой А.Н. Приключения Буратино. Сказка (Jewel),388,45
1С:Аудиокниги. Толстой Л.Н. Анна Каренина. Аудиоспектакль. МХАТ СССР (Digipack),389,45
1С:Аудиокниги. Толстой Л.Н. Детям,390,45
1С:Аудиокниги. Тургенев И. Записки охотника (Jewel),391,45
1С:Аудиокниги. Тургенев И.С. Отцы и дети (Digipack),392,45
1С:Аудиокниги. Уроки делового общения. Эффективный аудиокурс (Jewel),393,45
1С:Аудиокниги. Уроки делового общения. Эффективный аудиокурс [Цифровая версия],394,44
"1С:Аудиокниги. Ф.М. Достоевский. Братья Карамазовы [PC, Цифровая версия]",395,44
"1С:Аудиокниги. Флобер Гюстав. Мадам Бовари [PC, Цифровая версия]",396,44
"1С:Аудиокниги. Хрестоматия по литературе, 6 класс",397,45
1С:Аудиокниги. Хрестоматия по литературе. 5 класс (Dvd box),398,45
1С:Аудиокниги. Хрестоматия по литературе. 7 класс (Dvd box),399,45
1С:Аудиокниги. Цветаева М. Стихотворения [Цифровая версия],400,44
1С:Аудиокниги. Чарльз Диккенс. Дэвид Копперфилд (Jewel),401,45
"1С:Аудиокниги. Чарская Л. А. Сказки голубой феи    [PC, Цифровая версия]",402,44
1С:Аудиокниги. Чернышева З. Опаленные войной. Ночь светла. Романс для двух голосов [Цифровая версия],403,44
1С:Аудиокниги. Чернышева З. Опаленные войной. Осеннее интермецц [Цифровая версия],404,44
1С:Аудиокниги. Чехов А.П. Вишневый сад (Jewel),405,45
1С:Аудиокниги. Чехов А.П. Рассказы (Digipack),406,45
1С:Аудиокниги. Читаем и поем по-английски! Песенки и стихи для малышей (Jewel),407,45
1С:Аудиокниги. Чудесные сказки (Digipack),408,45
1С:Аудиокниги. Чуковский К. Доктор Айболит (Jewel),409,45
1С:Аудиокниги. Чуковский К.И. Мойдодыр и другие сказки (Digipack),410,45
1С:Аудиокниги. Шарлотта Бронте. Джен Эйр (Digipack),411,45
"1С:Аудиокниги. Шарлотта Бронте. Джен Эйр [PC, Цифровая версия]",412,44
1С:Аудиокниги. Шахиджанян В.В. Учимся говорить публично (Jewel),413,45
1С:Аудиокниги. Э.Т.А. Гофман. Щелкунчик (Jewel),414,45
